id	title	abstract	label	actual
719	一种抗冲击足球	本实用新型公开了一种抗冲击足球,包括球体、表皮与内胆,所述球体的表面设置有表皮,所述表皮的表面设置有荧光涂层,所述表皮的内部设置有耐磨层,所述耐磨层的内部设置有抗冲击机构,所述抗冲击机构的内部设置有中空层,所述中空层的内部固定安装有弹簧,且弹簧的两端分别与抗冲击机构与内胆相连接,所述中空层的内部设置有内胆,所述球体的表面设置有球嘴。本实用新型通过设置抗冲击机构、弹簧与荧光涂层,解决了现有的足球抗冲击性较差容易变形与当夜晚将足球踢到没有灯光的环境时,不便于使用人员对足球进行寻找的问题。 	专利	0
720	一种联苯肼酯与涕灭威混配农药水乳剂	本发明涉及一种杀虫农药水乳剂,具体涉及一种联苯肼酯与涕灭威混配农药水乳剂,属于农药及其制剂领域。一种联苯肼酯与涕灭威混配农药水乳剂,其特征是,所述农药水乳剂的有效成分是联苯肼酯与涕灭威；联苯肼酯与涕灭威的重量比为1:6、1:4、4:1、6:1。农药水乳剂还包括辅剂,辅剂中各组分占所述农药制剂总重量的重量百分比分别为：溶剂0.1—50.0%,乳化剂0.1—70%,分散剂0.1—8.0%,抗冻剂0.1—8.0%,水补充至100.0%。本发明水乳剂持效期长,对环境污染小,施药简便。 	专利	0
721	花布（166）	1.本外观设计的名称为花布(166)；2.本外观设计的用途为制作纺织品；3.本外观设计的设计要点在于图案与色彩的结合；4.本外观设计为平面产品,省略其它视图；5.最能表明设计要点的图片为主视图；6.请求保护的外观设计包含有色彩。 	专利	0
722	口罩（11-009）	1.本外观设计产品的名称:口罩(11-009)。2.本外观设计产品的用途:对空气有一定的过滤作用的工具。3.本外观设计的设计要点:产品的形状和图案。4.最能表明设计要点的图片或者照片:主视图。5.本外观设计为平面产品,后视图无设计要点省略后视图。 	专利	0
723	一种纺织辊轴清洁装置	本实用新型公开了一种纺织辊轴清洁装置,包括支撑架,支撑架上方设有风淋室,下方设有蓄水池,蓄水池内部设有水泵,水泵连接有供水管,供水管延伸至风淋室上方,且延伸至上方部分均匀分布有若干洒水喷头,风淋室两侧设有进口和出口,进口上装有吸附板,出口上装有吸水布,风淋室顶部设有位于出口一侧的强力吹风机,底部均匀设有若干排水口,风淋室中部设有传送机构,传送机构由若干齿轮和一条齿轮带组成,齿轮带上设有若干支撑座,传送机构通过固定于支撑架一侧的电动机配合同步带实现转动,电动机一侧设有固定在支撑架上的设备开关。本实用新型的优点是：结构简单,操作便捷,可有效对辊轴表面进行全面清理,较人工清理,效率高,更彻底。 	专利	0
724	平盘(醒)	1.本外观设计产品的名称：平盘(醒)。2.本外观设计产品的用途：一种餐具。3.本外观设计产品的设计要点：在于形状、图案与色彩的结合。4.最能表明设计要点的图片或照片：立体图。5.请求保护的外观设计包含色彩。6.右视图与左视图对称,省略右视图;仰视图与俯视图对称,省略仰视图。 	专利	0
725	一种废气处理设备生产用自动焊接机器人	本实用新型公开了一种废气处理设备生产用自动焊接机器人,包括焊接机,所述焊接机的两端上方均设置有升降架,且升降架的内侧设置有卡栓,所述卡栓的外侧设置有支撑台,且支撑台的上方设置有蓄电箱,所述蓄电箱的内侧均设置有第一定位杆,且第一定位杆的上方设置有支撑弹簧,所述支撑弹簧的上方设置有蓄电块,且蓄电块的上方设置有盖板,所述盖板的两侧均设置有卡套,且卡套的一端设置有转杆,所述转杆的一侧设置有第一焊接臂。该废气处理设备生产用自动焊接机器人中,连接套对磁力块起到卡合固定作用,在使用装置时,磁力块的设置便于对焊接装置进行快速安装,同时防止装置零件进行脱落。 	专利	0
726	一种在废溶剂中回收四氢呋喃的方法	本发明涉及危险废溶剂提纯回收的技术领域,具体涉及一种提纯回收四氢呋喃的方法,特别是是涉及一种在废溶剂中回收四氢呋喃的方法。原料先经过预热后,送入乙二醇作为萃取剂的常压精馏塔中,在常压萃取精馏塔的塔顶得到四氢呋喃和甲醇的共沸物,塔釜得到的产品为水、甲醇和乙二醇的混合物。混合物进入萃取剂回收塔中,回收萃取剂循环使用。共沸物进入高压塔中,塔釜得到的纯度较高的四氢呋喃,在高压精馏塔的塔顶得到含少量四氢呋喃和甲醇的共沸物,将塔顶的共沸物送到常压萃取精馏中进行循环精馏,提高产品回收率。 	专利	0
727	一种噻唑啉衍生物的抗癌医药用途	本发明公开了一种噻唑啉衍生物的抗癌医药用途。现代科学正在逐步揭示恶性肿瘤的发生本质,抗肿瘤药物研究已进入一个新的阶段。紫杉醇等药物的研究成功,表明继续寻找有新作用机制及独特化学结构的细胞毒性药物仍有重要意义。本发明提供的噻唑啉衍生物对人口腔鳞状细胞癌Tca8113之外的肿瘤细胞均无明显抑制作用；大部分噻唑啉衍生物均可以显著抑制人口腔鳞状细胞癌Tca8113的增殖。本发明说明,噻唑啉衍生物的母核和取代基都显著影响其对肿瘤细胞的抑制作用。 	专利	0
728	一种用于轮胎模具的加固型高强度定位块	本实用新型公开了一种用于轮胎模具的加固型高强度定位块,模具包括上模、下模以及用于上模和下模合模定位的定位块；所述定位块由安装在上模的模体裙边的上定位块,以及安装在下模的模体裙边与上定位块位置对应的下定位块；所述上定位块上设有定位垫块,所述定位垫块位于上模和上定位块之间,且定位垫块与上模外圈的接触面弧度相同。本实用新型具有结构简单,便于操作,在模具的移动、翻转、起模、合模、堆放等生产操作过程中,出现的上模和下模的碰撞、模具之间的碰撞、硫化装罐时与罐体的碰撞时定位块的受到的变形和脱落问题得到解决。 	专利	0
729	工具用交直流供电系统	本实用新型涉及一种工具用交直流供电系统,具有电池组、放电设备和交直流电源,电池组、放电设备和交直流电源上均增设有用于部件间相互识别的ID识别端口,交直流电源上设有磁感应开关；正常情况下,交直流电源的正负极无输出；当将交直流电源的端口接到电池组的端口上,交直流电源将因无磁场触发而读取不到放电设备的ID,交直流电源的输出端口保持关闭状态；当交直流电源的端口接到放电设备的端口上,放电设备上的磁场触发交直流电源启动,交直流电源读取到放电设备的ID并做出相应的输出控制。通过将交直流供电系统应用于园林工具或电动工具上,园林工具或电动工具可以进行交直流两用,使得园林工具或电动工具的应用范围更灵活、更广。 	专利	0
730	一种能够预防和/或治疗腹泻的动物双歧杆菌及其应用	本发明公开一种能够预防和/或治疗腹泻的动物双歧杆菌及其应用,所述动物双歧杆菌经鉴定为动物双歧杆菌(Bifidobacterium bifidum),菌株名为TY03,保藏于中国典型培养物保藏中心,保藏日期为2020年10月26日,保藏编号为CCTCC No:M2020633。所述菌株具有缓解腹泻,尤其是由产肠毒素性大肠杆菌(ETEC)引起的腹泻的作用,具体体现在：(1)显著降低腹泻患者的粪便含水量；(2)显著缓解腹泻患者空肠的病理损伤；(3)显著降低腹泻患者血清促炎因子水平；(4)显著提高腹泻患者血清抑炎因子水平；(5)显著提高腹泻患者粪便中短链脂肪酸的含量；(6)显著提高腹泻患者肠道菌群多样性,因此,TY03在制备预防和/或治疗由ETEC引起的腹泻的产品(如食品或药品等)中,具有巨大的应用前景。 	专利	0
731	一种塑胶加工用单螺杆挤出机	本实用新型涉及塑胶加工附属装置的技术领域,特别是涉及一种塑胶加工用单螺杆挤出机；方便在长时间工作后对工作腔内进行维护和清理,有效的增加装置的工作模式,给使用者带来便利；包括机箱、驱动电机、螺纹杆、连接板和挡板,机箱内设置有工作腔,机箱的左侧壁上设置有出料口,螺纹杆的外侧壁为螺纹结构；还包括第一盖板、第二盖板、两组第一连接轴、两组第二连接轴、两组伺服电机、两组带动板、两组带动杆、风机和两组转轴,第一盖板的右侧壁的前侧和后侧分别设置有两组活动槽,每组活动槽内均设置有滑板,两组带动板上分别设置有两组收缩架,两组带动杆的右端分别与第二盖板左端的前侧和后侧连接,两组带动杆分别插入至两组收缩架右端内部。 	专利	0
732	一种高效节能的双吸风机	本发明公开了一种高效节能的双吸风机,它包括机壳、出风口、两个进风口、两侧均具有进气口的双向进气叶轮、扩压器,该双吸风机还包括分别设置在双向进气叶轮两侧的进气预旋器,双吸风机的进风口与双向进气叶轮的同侧进气口通过进气预旋器气流量可调节地相连通,其中通过对进气预旋器的结构进行优化,使得进气预旋器对流量的调节控制更为精准,且能量损失小,这使得双吸风机的工作效率得到了大幅的提升,在同样的工作能力下,双吸风机的整机轴向尺寸可大幅度地缩小,这减小了机组的成套成本。 	专利	0
733	一维棒#球状凹凸棒石/聚苯胺导电复合材料的制备方法及应用	本发明属于导电复合材料制备领域,具体涉及一种棒#球状凹凸棒石/聚苯胺导电复合材料的制备方法及应用。以凹凸棒石棒晶为载体,首先将氧化铁纳米颗粒负载于凹凸棒石棒晶表面,然后在氧化铁自溶解的过程中利用释放出来的Fe氧化其表面的苯胺单体,形成一种棒#球状凹凸棒石/聚苯胺导电复合材料；可将该导电复合材料应用在涂料中。 	专利	0
734	无卤阻燃热塑性树脂组合物	本发明公开了一种无卤阻燃热塑性树脂组合物,该组合物主要由20～80重量份的热塑性树脂、1～30重量份的含氮阻燃剂、1～35重量份的焦磷酸金属盐和1～50重量份的纤维增强材料组成。本发明的无卤阻燃热塑性树脂组合物具有优异的阻燃性、力学性能高、阻燃剂稳定的特点,且不易析出、加工安全,与其他主要的无卤阻燃树脂组合物相比,不仅解决了阻燃剂在组合物中遇热容易渗出的缺点,同时所得组合物的力学性能也有明显的提高。 	专利	0
735	一种玻化微珠保温砂浆	本发明公开了一种玻化微珠保温砂浆,属于建筑材料技术领域。本发明将20～30份玻化微珠,10～20份粘土,8～10份石英砂,8～10份硼砂,10～20份桃胶液,10～20份纳米石墨烯粉末,10～20份有机硅树脂树脂,10～20份交联剂,先将粘土,石英砂,硼砂和桃胶液搅拌混合,再加入玻化微珠继续搅拌混合,加入石墨烯粉末混合搅拌后,烧结,煅烧,再加入有机硅树脂和交联剂混合浸渍,过滤,洗涤,干燥,即得强化玻化微珠,将强化玻化微珠,水泥,粉煤灰,木浆,乳液,减水剂和水搅拌混合,即得玻化微珠保温砂浆。发明技术方案玻化微珠保温砂浆具有优异的保温性能,力学性能和抗裂性能。 	专利	0
736	刹车泵外壳上料机的上料装置	本实用新型公开了一种刹车泵外壳上料机的上料装置,该刹车泵外壳上料机的上料装置包括安装在地面上的机架,机架上安装有上料单元,机架上位于上料单元的一侧安装有换位单元,上料单元包括固定在机架上的上料安装板,上料安装板上平面的两端均通过加强筋固定有与之垂直的上料旋转气缸安装板,两块上料旋转气缸安装板位于同一水平线上,两块上料旋转气缸安装板的外侧面均固定有横向的上料旋转气缸,两个上料旋转气缸的旋转台均朝外。通过上述方式,本实用新型结构简单新颖,操作简便,在上料过程中全自动化作业,并且能够连续自动上料,代替了人工对工件的上料。 	专利	0
737	一种物流运输用集装箱	本发明公开了一种物流运输用集装箱,涉及运输设备技术领域,包括箱体,所述箱体由底板、顶板、侧板和箱门组成,所述顶板上设有按压组件,所述底板内设有推动组件和对称设于推动组件两侧的限位组件,本发明通过设置推动组件,可以实现卷钢的自动送料或卸料,通过设置两个三角块,可以同时推动两个菱形块上移,可以将卷钢匀速输送至集装箱内部,通过设置按压组件,可以实现对卷钢的进一步限位,避免运输途中卷钢的晃动,同时本装置中的限位杆可以收纳在放置槽内,方便其他物品的运送,且按压组件也可以对其他物品进行按压。 	专利	0
738	面料（ZS-3）	1．本外观设计产品的名称：面料(ZS-3)；2．本外观设计产品的用途：主要作为原材料用于服装及纺织类产品的制造；3．本外观设计的设计要点：在于面料上产品的花纹与图案；4．最能表明设计要点的图片或者照片：主视图。 	专利	0
739	一种旋耕碎土复合刀具	本发明公开了一种旋耕碎土复合刀具,所述旋耕碎土复合刀具,包括：刀体(1),所述刀体(1)均匀的安装于旋耕机刀轴上；所述刀体(1)的下端对称设置了下左旋耕刀(5)和下右旋耕刀(4),所述刀体(1)的中部对称设置了中左碎土刀(6)和中右碎土刀(3),在刀体(1)的上部对称设置了上左碎土刀(7)和上右碎土刀(2)。根据本发明的旋耕碎土的复合刀具,通过将三种不同刀具结构的组合,可以一次完成旋耕、碎土两道作业工序,并能提高碎土的质量。 	专利	0
740	上衣（209）	1.本外观设计产品的名称：上衣(209)；2.本外观设计产品的用途：用于穿着；3.本外观设计的设计要点：款式上的设计与色彩的结合；4.最能表明设计要点的图片或者照片：主视图；5.后视图无设计要点,故省略后视图；6.请求保护的外观设计包含有色彩。 	专利	0
741	一种用于制造聚氨酯鞋底材料的组合料	本发明公开了一种用于制造聚氨酯鞋底材料的组合料,所述组合料包括A组份和B组份,其特征在于,所述A组份的原料包括括聚醚多元醇和聚合物多元醇(POP)、扩链剂、分散助剂、催化剂、发泡剂和匀泡剂,所述B组份为由异氰酸酯、聚醚多元醇、助剂反应制得的异氰酸酯预聚体,本发明能用于制备高耐磨、耐水解的聚氨酯材料。 	专利	0
742	磨粉设备	本实用新型涉及粉碎领域,特别是涉及一种磨粉设备。一种磨粉设备,所述磨粉设备包括磨粉装置、分离装置及除尘装置,所述磨粉装置、分离装置和除尘装置通过连通管道依次相连,磨粉装置包括进料斗、磨粉室、电机、及鼓风装置,鼓风装置连接设有表冷器；电机位于磨粉室下方,进料斗与磨粉室相连,表冷器与磨粉室相连。相比较现有技术,本实用新型设置和鼓风机相连的表冷器,有效降低了进入磨粉设备的空气温度,降低了设备的工作时的温度,减小了设备的损耗；鼓风机和表冷器之间设置过滤器,对进入设备的空气进行过滤,避免空气中的粉尘和杂质进入设备,影响生产的粉末涂料的质量。 	专利	0
743	一种环境监测仪的减震支架	本实用新型公开了一种环境监测仪的减震支架,包括底座,所述底座的顶部固定连接有立管,所述立管的顶部固定连接有壳体,所述壳体的顶部与底部贯穿开设有活动孔,所述立管的内部设置有活动杆,所述活动杆的顶部穿过活动孔后固定连接有固定座,所述固定座的顶部设置有安装台,所述固定座的外壁通过吊耳固定连接有钢缆,所述钢缆的底端固定连接有花篮螺丝,所述花篮螺丝的底端套接有固定桩,所述活动杆的外壁均匀开设有多个定位孔；本实用新型通过设置固定座、钢缆、花篮螺丝、固定桩等,通过多个钢缆的配合可对固定座起到有效的稳定作用,避免固定座遭遇强风时产生剧烈震动,保证了环境监测仪的正常运行,使用效果好。 	专利	0
744	一种使用寿命长的滤布	本发明公开了一种使用寿命长的滤布,包括滤布本体,所述滤布本体包括UHMWPE纤维层,所述UHMWPE纤维层的顶部固定连接有编织层,所述编织层的顶部固定连接有芳纶纤维层,所述编织层包括涤纶纤维丝、锦纶纤维丝、丙纶纤维丝和维纶纤维丝。本发明通过设置滤布本体、UHMWPE纤维层、编织层、涤纶纤维丝、锦纶纤维丝、丙纶纤维丝、维纶纤维丝和芳纶纤维层的配合使用,解决了现有的滤布使用寿命短的问题,该滤布,具备使用寿命长的优点,值得推广。 	专利	0
745	手镯（十二生肖-狗）	1.本外观设计产品的名称：手镯(十二生肖-狗)。2.本外观设计产品的用途：用于首饰,如手镯。3.本外观设计产品的设计要点：在于产品的形状、图案及其结合。4.最能表明设计要点的图片或照片：立体图。 	专利	0
746	一种外遮阳装置	本实用新型公开了一种外遮阳装置,包括框架,框架所在平面与水平面的夹角小于30度,所述框架内设有百叶帘,百叶帘的各个百叶的两端固设有传动杆,一端的传动杆的顶部设有蜗轮；对应于所述设有蜗轮的传动杆的框架侧框向内凹陷形成凹槽,凹槽内设有驱动杆,驱动杆上对应于各百叶传动杆的位置均设有与蜗轮配合的螺纹,构成蜗轮蜗杆传动结构；驱动杆的一端与驱动机构连接。本实用新型具有良好的节能效果,同时其结构简单,成本较低,适于推广应用。 	专利	0
747	一种铸造用电炉上料、送料系统	本发明涉及一种铸造用电炉上料、送料系统,包括：上料装置及送料装置,上料装置包括行走底盘、通过转轴转动安装于行走底盘上的转盘、尾端通过销轴铰接安装于行走底盘上的送料箱体、转动安装于送料箱体内的螺杆以及竖直安装于转盘上的电动推杆；所述送料装置包括,装置主体、底部支撑腿、带轴安装架、带轴、送料带、传动带、驱动装置、导料仓及原料盛放箱,所述原料盛放箱上侧设置有加料斗,内部设置有气动推料板,气动推料板由气缸提供推力。本铸造用电炉上料、送料系统在工作时噪音较小,耗费的能源较少,装置在送料过程中可以将原料中的铁锈等杂质吸附过滤掉,防止铁锈等杂质进入电炉中产生较多的渣滓。 	专利	0
748	N-甲硫基邻苯二甲酰亚胺的合成方法	本发明提出N-甲硫基邻苯二甲酰亚胺的合成方法。本发明采用N-羟基邻苯二甲酰亚胺(NOP)和甲硫醇为初始反应原料,经缩合反应得到N-甲硫基邻苯二甲酰亚胺,具有生产简单、无污染、安全易控等优点。本发明工艺摩尔收率可达96%以上。产物含量为98%以上。本发明为我国有机合成工业在引入甲硫基方向上提供绿色化原料保障。 	专利	0
749	一种定位精确的双面模压机	本实用新型公开了一种定位精确的双面模压机,包括底座,所述底座顶端固定连接有工作框板和转座,所述转座位于工作框板前侧,所述工作框板的前侧固定连接有两组夹板,两组所述夹板之间设置有牵引装置,所述工作框板的顶端固定安装有气缸,所述气缸的输出端连接有活塞杆,所述活塞杆贯穿工作框板的顶壁并延伸之内部,所述活塞杆的底端固定连接有压模结构,所述工作框板内设置有印纹结构,所述压模结构和印纹结构位置相对应,所述工作框板内和底座之间均匀固定连接有多组滑杆,所述压模结构和印纹结构均被多组滑杆贯穿,该双面模压机不仅定位精确,加工效果好,而且工作稳定,耐用性强。 	专利	0
750	棉拖鞋(宝石花)	1．本外观设计产品的名称：棉拖鞋(宝石花)。2．本外观设计产品的用途：本外观设计产品用于冬季室内穿着的棉拖鞋。3．本外观设计产品的设计要点：在于本产品的形状、图案与色彩的结合。4．最能表明本外观设计设计要点的图片或照片：立体图1。5．请求保护的外观设计包含色彩。 	专利	0
751	面料（088）	1．本外观设计产品设计名称：面料(088)；2．本外观设计产品的用途：用于制作床上用品；3．本外观设计的设计要点：在于图案与色彩的结合；4．最能表明设计要点的图片：主视图；5．单元图案四方连续；6．请求保护的外观设计包含色彩。 	专利	0
752	气缸（8）	1.本外观设计产品的名称为：气缸(8)；2.本外观设计产品的用途：将压缩空气的压力能转换为机械能、驱动机构作直线往复运动、摆动和旋转运动；3.本外观设计的设计要点：产品的形状；4.本外观设计指定立体图为最能表明设计要点的图片。 	专利	0
753	一种多灯管顺序点亮的脉冲强光装置	本发明公开了一种多灯管顺序点亮的脉冲强光装置,其特征在于,包括若干个灯管模块、电源驱动模块、若干个触发模块以及顺序控制模块,所述若干灯管模块并联在所述电源驱动模块的输出端,所述若干触发模块与若干灯管模块一一对应连接,所述顺序控制模块的输出端与所述若干灯管模块一一对应连接。本方案采用一个电源驱动模块带动多个脉冲灯管,减少了电源驱动模块的使用,降低了成本,而且多灯管按顺序点亮这也大大延长了脉冲灯管的使用寿命。 	专利	0
754	箱包面料（125）	1．本外观设计的名称为箱包面料(125)；2．本外观设计的用途为制作箱、包等；3．本外观设计的设计要点在于图案与色彩的结合；4．本外观设计为平面产品,省略其它视图；5．最能表明设计要点的图片为主视图；6．请求保护的外观设计包含有色彩。 	专利	0
755	一种基于欧式蛋糕制作的裱花练习旋转台	本发明涉及一种练习旋转台,尤其涉及一种基于欧式蛋糕制作的裱花练习旋转台。技术问题为提供一种具有清理效果、且可以收集废料作用的基于欧式蛋糕制作的裱花练习旋转台。技术方案是：一种基于欧式蛋糕制作的裱花练习旋转台,包括有：支撑架和旋转机构,支撑架内部上侧设有旋转机构；转轴,旋转机构上转动式设有转轴；旋转台,转轴顶部设有旋转台；限位机构,支撑架上部内侧设有限位机构,限位机构与旋转台配合。本发明通过第一拨动块向上移动,带动限位块、滑块和第二滑槽向上移动,限位块向上对蛋糕进行限位,避免蛋糕掉落在地上,有效提高人们练习裱花的效率。 	专利	0
756	印花布（253）	1．本外观设计产品的名称：印花布(253)；2．本外观设计产品的用途：可以用于制作毛毯、浴袍、睡衣、床单等；也可以用于制作窗帘、桌台布、玩具、汽车内的靠垫、座椅套等；3．本外观设计的设计要点：图案与色彩的结合；4．最能表明设计要点的图片或者照片：主视图；5．本外观设计的产品为单元图案四方连续而无限定边界的平面产品,省略其它视图；6．请求保护的外观设计产品包含有色彩。 	专利	0
757	一种用于铝合金添加剂的加料装置	本实用新型公开了一种用于铝合金添加剂的加料装置,包括管体和用于支撑所述管体的架体,所述管体两端开口作为进料口,管体的侧壁上均匀设有若干通孔作为出料口。本实用新型的优点在于：有效的降低了熔炼过程中添加剂添加后的熔解等待时间和搅拌时间,从而降低了铝液的氧化可能性；同时,提高了整炉铝合金材料分布的均匀度、添加剂的吸收率和有效的降低了能耗的损失,提高了生产效率和铝锭产品的质量。 	专利	0
758	面料（19）	1.本外观设计产品的名称：面料(19)。2.本外观设计产品的用途：用于服装纺织等的面料。3.本外观设计的设计要点：色彩和图案。4.最能表明设计要点的图片或者照片：主视图。5.请求保护产品的色彩。 	专利	0
759	花样（29）	1．本外观设计产品的名称：花样(29)。2．本外观设计产品的用途：用于装饰。3．本外观设计的设计要点：在于产品的图案,后视图无设计要点,故省略后视图。4．最能表明设计要点的图片或者照片：在于主视图。 	专利	0
760	摆件(卖花姑娘)	1．本外观设计产品的名称：摆件(卖花姑娘)。2．本外观设计产品的用途：本外观设计产品用于摆设及装饰。3．本外观设计产品的设计要点：产品的形状、图案及其结合。4．最能表明本外观设计设计要点的图片或照片：立体图。5．省略视图：仰视图为不常见部位,且无设计要点故省略。 	专利	0
761	一种具有归纳学习的用电信息采集故障诊断方法及系统	本发明公开了一种具有归纳学习的用电信息采集故障诊断方法及系统,此系统是在模糊综合诊断的基础上通过权重系数将五种不同评判模型的诊断结果综合在一起,让用电信息采集故障诊断结果更加准确。同时本发明通过模拟基于大数据时代的人类认知学习过程来对权重系数进行确定以及不断的反馈修改,从而使这种新型用电信息采集故障诊断系统具有归纳学习能力。另外,本发明还使用了一种新型的确定隶属矩阵的确定方法,在集值统计的基础上采取用电信息采集系统存储的多维用电异常量来综合确定隶属矩阵。让其既具有专家评判的主观因素又具有客观存在事实部分,从而使隶属矩阵更为科学准确。 	专利	0
762	一种直流电机的冷却风道	本实用新型公开了一种直流电机的冷却风道,直流电机包括电机座及安装在电机座内的电枢、主极铁心、主极线圈和换向极装配体,主极线圈由上、下层线圈构成,直流电机还包括第一、第二导流板,第一导流板安装在主极铁心上且其一侧与主极铁心的铁心极靴贴合配合,第一导流板另一侧与换向极装配体相隔一定间隙设置,上层线圈与第一导流板贴合配合；第二导流板固定安装在电机座上且其一侧与下层线圈相隔一定间隙设置,第二导流板另一侧与换向极装配体相隔一定间隙设置,主极线圈、换向极装配体与第一导流板、第二导流板之间围成的空间形成冷却风道。本实用新型能充分有效地利用冷却介质,冷却风的流速快,定子线圈的散热性能优良,电机的使用寿命长。 	专利	0
763	一种智能坐便系统及具有该系统的护理器具	本发明提供了一种智能坐便系统及具有该系统的护理器具,其创新点在于：智能坐便系统包括有便桶、坐便器、控制系统和传动系统；所述坐便器设置于护理器具的中间下部,便桶活动连接在坐便器下方；控制系统和传动系统共同配合来控制坐便器的工作；该坐便器包括有浮动式坐便盖、导流圈和自动冲洗头,所述浮动式坐便盖安装于导流圈上方,该导流圈活动连接便桶；自动冲洗头以垂直于地面的方式设置在浮动式坐便盖与导流圈之间。本发明智能坐便系统,可以实现智能化操作,自带冲洗和干燥功能,不容易溅液,封闭性好,能够防止臭味散发,而且,能够适合各类病人。 	专利	0
764	一种带可调挡板的笔记本散热架	本发明公开了一种带可调挡板的笔记本散热架,包括托板、支撑板,支撑板与托板相连,在所述的托板上设置有散热孔以及风扇,在散热架上还设置有USB连接线,USB连接线与USB接口相连为风扇供电,在所述的托板上还设置有凹槽,在所述的托板的下端的凹槽内设置有一个挡板,所述的挡板可在所述的凹槽内滑动,并在所述的挡板与托板之间设置有锁紧螺栓。本发明提供的一种带可调挡板的笔记本散热架,其结构简单,实用方便,通过在托板上设置凹槽以及挡板,能够将笔记本电脑放入凹槽内防止滑动,并通过挡板挡住。 	专利	0
765	多功能驱赶器	1.本外观设计产品的名称：多功能驱赶器。2.本外观设计产品的用途：用于驱赶老鼠、蟑螂等动物。3.本外观设计产品的设计要点：在于形状。4.最能表明设计要点的图片或照片：主视图。 	专利	0
766	一种混合蔬菜面条的制作方法	本发明涉及一种混合蔬菜面条的制作方法,挑选颗粒均匀,无杂质的小麦,干燥后磨成面粉；选取新鲜的洋葱、小青菜、芹菜、菠菜、香菜、韭菜及包菜,对蔬菜进行叶片拆解后清洗干净备用；将经过处理的蔬菜放入打浆机中,打浆6分钟-15分钟,得到均匀细碎的蔬菜浆；按照组份及重量比为面粉75kg-85kg、蔬菜浆15kg-25kg、蛋清1kg-2kg、食盐0.8kg-1.5kg的比例,与纯净水搅拌均匀后放入面条加工机中进行处理；将制出的面条进行平铺风干；将风干后的面条按每小袋400g-600g的重量进行包装。该混合蔬菜面条的制作方法在面条中加入了多种时鲜蔬菜,口感清爽,食用后能为人们补充多种维生素,还具有降血压降血脂的功效。另外,该制作方法加工工艺过程简单,成本低廉,适于较大规模的生产销售。 	专利	0
767	一种电力变压器铁芯绕组线圈绕线压紧设备	本发明公开了一种电力变压器铁芯绕组线圈绕线压紧设备,本发明涉及变压器线圈生产设备技术领域。该电力变压器铁芯绕组线圈绕线压紧设备,包括底座,底座上端面通过支板安装有用于对线圈进行绕线的卷筒机构,第一活塞外表壁下部固定连接有连接杆,且连接杆下端穿过条形槽固定连接在承载板上端面上,支管内部滑动连接有第二活塞,第二活塞下端面固定连接有第一弹簧伸缩杆,第一弹簧伸缩杆下端固定连接有固定块,固定块相互靠近的一侧端面分别通过第二弹簧伸缩杆固定连接有压板,本发明能够对弯曲的电线进行压直,且能够在绕制时从线圈的侧部和内部进行压紧,避免空隙的产生,提高了线圈成形质量。 	专利	0
768	镶嵌玻璃（139）	1.名称：镶嵌玻璃(139)；2.用途：用于制作窗帘、沙发套、靠垫等装饰件；3.设计要点：主视图；4.最能表明设计要点的图片或照片：主视图；5.后视图与主视图对称,省略后视图；6.右视图与左视图对称,省略右视图；7.仰视图与俯视图对称,省略仰视图。 	专利	0
769	一种采用内嵌脚本GPRS模块的车载GPS定位装置及脚本的运行方法	本发明涉及的是电子通信的技术领域,特别是一种采用内嵌脚本GPRS模块的车载GPS定位装置及脚本运行方法。车载GPS定位装置主要包括GPS天线、GPS模块、GPRS模块和GPRS天线；GPS模块的输入端连接GPS天线,GPS模块的输出端通过串口连接GPRS模块的输入端,GPRS模块的输出端连接GPRS天线；脚本运行的方法为采用了该装置后,在降低系统设计复杂性的同时,也降低了成本,节省空间,提高产品的集成度。 	专利	0
770	一种中药提取罐	本实用新型属于药液提取设备领域,旨在提供一种中药提取罐,其技术方案要点是包括罐体、进料口、出渣门系统和出液管道,所述出液管道沿竖直方向设置在罐体内侧壁上,出液管道上设有与罐体外侧连通的出液口,且出液口接有抽液管,出液管道背向出液口一侧设有若干进液口,进液口沿竖直方向排列,出液管道内还穿设有若干与进液口对应设置的活塞杆,活塞杆水平设置,其一端将进液口堵塞,另一端位于罐体外侧；这种中药提取罐具有能够有效地将提取液排出,避免药渣将出液管道堵塞,且对提取液分布位置不同的各种药材均适用的优点。 	专利	0
771	一种伸缩盖板除气装置	本实用新型涉及金属液除气技术领域,公开了一种伸缩盖板除气装置,包括支座、喷气机构及气源管道,喷气机构悬设于支座,喷气机构包括伸缩式管道、与伸缩式管道连通的盘状盖板、两个与盘状盖板垂直连接且连通并能够相对盘状盖板转动的除气转子,伸缩式管道能够相对支座水平移动；气源管道与支座连接并能够连通伸缩式管道。通过设置伸缩式管道,可调节盘状盖板的高度,从而调节两个除气转子伸入金属液体的位置；通过平移伸缩式管道,可调节盘状盖板的位置,以使盘状盖板移动至对应的坩埚处,使用方便；另外,设置两个除气转子,可以更充分地与金属液体接触,从而确保除气转子喷出的惰性气体更快速且均匀地分布到金属液体中,除气效果更好。 	专利	0
