id	title	abstract	label	actual
1295	基于现代内点法的船舶电力系统无功优化	率先采用现代内点法求解船舶电力系统无功优化.在传统的船舶电力系统无功优化模型等式约束中增加线路传输功率约束,建立了新的船舶电力系统无功优化模型,该模型能有效优化无功.对某船舶电力系统进行了仿真计算,结果验证了方法和所建模型的正确性与有效性.	学术文献	1
1296	高效大规模化学储能技术研究开发现状及展望	 能源和环境是人类赖以生存和社会发展的重要物质基础,是国民经济、国家安全和实现可持续发展的重要基石.随着我国国民经济持续高速发展,化石能源资源短缺,能源结构不合理,环境污染严重等问题日益突出.近年来,国民经济的发展对能源的依存度不断提高.	学术文献	1
1297	一起主变被迫停运事故的分析与对策	针对由于一起变压器套管CT二次侧短路造成变压器被迫停运事故,指出目前对变压器套管CT升流试验普遍存在误区和盲点,导致变压器投运前不能真正全面的检查套管CT的二次回路,给变压器安全运行造成隐患.针对此类缺陷,提出了一种新的主变套管CT试验方法.	学术文献	1
1298	基于分块信息矩阵十字链表的快速状态估计方法	充分利用信息矩阵的分块对称稀疏结构特点,提出了一种基于分块信息矩阵十字链表的快速状态估计方法.采用等效电流量测变换技术,将功率量测方程严格等值变换为电流量测方程,使非对角雅可比矩阵元素为常数,以利于信息矩阵的修正.创建了分块信息矩阵的下三角分块十字链表,提高了信息矩阵内存空间操作与节点优化编号的效率.基于量测方程与分块信息矩阵的网络节点关联关系,提出了信息矩阵形成与修正的量测方程直接追加法,避免了雅可比矩阵的存储操作及其矩阵运算,提高了分块信息矩阵形成与修正及其十字链表存储空间开辟的效率.通过IEEE118、IEEE300以及波兰2746节点的仿真测试,验证了所提方法的快速性.	学术文献	1
1299	邻避风险的源头治理与决策优化——基于H县拟建垃圾焚烧发电厂而引发群体性事件的思考	随着城市化的快速发展和城市问题的日益严峻,邻避类公共设施在各地非建不可,但政府现有决策模式经常触发邻避风险,造成邻避冲突.以H县拟建垃圾焚烧发电厂而引发群体性事件为个案,深入分析邻避风险生成中的政府决策诱因,提出实现邻避风险源头治理的政策建议:再造邻避项目决策程序,推进开放决策,加强风险沟通,建立邻避设施补偿机制,注重舆论造势与引导,创新邻避项目治理体系.	学术文献	1
1300	SVPWM逆变技术在光伏发电系统中的应用	针对光伏发电系统中对光伏电池输出直流侧电压利用率低的问题,给出将电压空间矢量脉宽调制SVPWM (Space Vector Pulse Width Modulation)的逆变技术应用于光伏发电系统中的方法,提高光伏发电系统的效率.在MATLAB仿真环境下,建立了光伏发电系统的动态仿真模型.仿真结果表明,SVPWM技术能有效地降低功率管的损耗,提高直流侧电压的利用率,改善系统动态性能.	学术文献	1
1301	振动法在线监测突发短路时变压器绕组状态	突发短路时变压器箱壁的振动信号与绕组的运行状态及变压器的安全稳定运行密切相关.首先文中在对突发短路时变压器绕组轴向振动特性进行了理论建模,据此分析了振动法监测变压器绕组变形的理论机理.然后使用研制的振动信号测试系统获取了某实体变压器多次短路冲击试验中的振动信号,研究了变压器时域振动信号及其包络线的变化特性.结果表明,振动分析法较之传统的绕组变形检测方法短路电抗法有着较高的灵敏度；短路冲击过程中振动信号的幅值、包络线的变化趋势及变压器绕组受迫振动的持续时间较为清晰的描述了短路电动力激励下变压器绕组发生变形乃至损坏演变过程中的状态变化,可用于基于振动分析法的变压器绕组状态在线监测系统之中,提高变压器的运行可靠性.	学术文献	1
1302	基于去极化电流法的变压器油纸绝缘状态	变压器油纸绝缘作为典型的复合电介质在老化过程中,其介电特性将发生显著的变化.本文为了研究油纸绝缘老化的介电响应特征量,设计了一套模拟变压器油纸绝缘老化的实验装置,研究了在加速电老化过程中,不同老化阶段的油纸绝缘的去极化电流,并利用傅立叶红外光谱分析了老化过程中油的化学组分的变化,作为对电老化程度的验证.研究结果表明,去极化电流的Debye等效电路模型能有效分析变压器油纸绝缘的老化状态,分析表明电路模型中最大和最小时间常数所对应的电阻R和电容C可作为老化特征量,其中最大时间常数所对应的Rmax、Cmax反应了绝缘油的老化情况,而最小时间常数对应的Rmin、Gmin反应了绝缘纸的老化情况.	学术文献	1
1303	基于网络化的风电并网无功优化控制策略	在分散式风力发电机组运行并网的基础上，提出了一种改进网络化无功优化控制策略。针对网络的随机丢包问题，提出基于Bernoulli分布的状态随机调整矩阵对随机丢包进行建模，减小了丢包造成的状态不可测或不可控量对系统的影响。以有功网损最小为目标函数，然后引入了罚函数法形成增广目标函数，并采用考虑网络随机丢包的改进遗传算法进行寻优计算。并将风电场接入IEEE-57节点中，利用Matlab对基于网络化的风电场无功优化控制系统进行了仿真分析。仿真研究表明，加入随机丢包处理后能保证系统达到近似的最优状态，其收敛性和求解速度都得到提高。	学术文献	1
1304	基于交互式图形系统的电力参数图元的建模	交互式图形系统中图元的属性和服务差别较大,有必要对它们建立统一的数据模型.采用了CIM标准来构建交互式图形系统中图元的电气模型,并把图元的几何模型合并到电气模型中,形成对CIM扩展过后的图元的综合数据模型.图形系统中的各种电力参数都可以通过图元的综合数据模型统筹起来,这使得图形系统的内部结构变得清晰,为进一步构建适合电力系统分析计算和管理应用的通用交互式图形系统奠定了基础.	学术文献	1
1305	基于灰色Verhulst模型的短期风速预测研究	风速预测在保持风力发电系统稳定、风力发电功率预报、风电并网接入等方面都具有重要的应用.为了提高风速预测的精确性,提出了一种基于新陈代谢思想的灰色Verhulst模型的风速预测方法.该方法首先对灰色GM (1,1)模型和灰色Verhulst模型进行改进,其次引入了“新陈代谢”的概念,即在每一次风速预测的迭代过程中用风速真实序列的最新数据替代原有序列的最老数据,在不增加迭代维数的条件下,不断更新灰色Verhulst模型,将更新后的Verhulst模型进行优化,实现精确的风速预测.通过对实际风场风速数据的采集,运用该灰色Verhulst模型预测风速.实践仿真结果表明,与传统预测方法相比,此方法能有效的降低短期风速预测的误差,应用前景十分广阔.	学术文献	1
1306	可再生能源产业鼓励措施与WTO补贴合规性研究——以免费碳排放配额及交易措施为视角	"作为应对气候变化对策以及金融危机的刺激措施,不少国家都对以可再生能源为代表的低碳产业采取了鼓励措施,其中补贴措施是最为常见的一种措施.本文,在归纳各国相关可再生能源产业措施的基础上,重点剖析了国外免费碳排放配额及交易措施与WTO补贴规则的合规性问题,并就将来可能引用""绿色补贴""例外问题进行了分析.本文认为,可再生能源激励措施一方面符合全球应对气候变化的潮流,但另一方面,也可能被一些国家用作贸易保护主义的手段.为应对气候变化而采取的低碳措施,具有双刃剑的效果,我们应该慎重使用."	学术文献	0
1307	绝缘子污秽状态紫外在线监测研究	在环境污染严重的地区,绝缘子污闪事故时有发生,严重威胁着电力系统的安全运行.为了实时监测绝缘子的污秽状态,本文设计了基于紫外脉冲法的污秽绝缘子在线监测系统,采用FX-B W-110/70型复合绝缘子和XP-160型瓷质绝缘子进行模拟试验,采集了不同运行电压、污秽程度以及存在劣质绝缘子时的紫外脉冲.试验结果表明,紫外脉冲强度可以表征绝缘子的污秽放电程度,分析紫外脉冲变化规律可区别劣质绝缘子的影响.本系统采用非接触的方式采集现场数据,监测距离远,信号干扰成分少,可广泛应用于对输电线路和变电站绝缘子的在线监测.	学术文献	1
1308	不同类型储能电源参与电网调频的效果比较研究	保持频率稳定是电力系统正常运行的基本要求。未来，储能电源将成为电力系统中必不可少的辅助调频手段。为比较不同类型储能电源参与电网调频的效果，以常用的电池储能电源（ BESS）、电容器储能电源（ CES）和超导磁储能电源（ SMES）为研究对象，建立了包含储能电源的经典两区域电力系统模型；提出储能电源参与电网调频的运行模式为有功／无功功率（ PQ ）控制；最后，通过模拟两种不同的负荷扰动，分析了自动发电控制（ AGC）?BESS、AGC?CES、AGC?SMES和仅含AGC四种组合方式参与电网调频的控制效果；同时，对后续研究工作进行展望。	学术文献	1
1309	电动汽车电池管理CAN总线通讯系统设计	在电动汽车上,以AT89C52单片机,SJA1000接口芯片以及PDISUBD12接口芯片为主要器件,完成CAN总线实时通讯系统设计.硬件设计主要完成信号采集电路和CAN-USB适配卡的电路设计工作,并采用光偶隔离、硬件滤波和斜率模式等措施,保证了系统的可靠性.软件设计主要利用C、VC++语言完成系统的软件编程,完成了CAN总线各个节点间的通信、CAN-USB适配器的固件驱动程序、PC上位机的底层驱动程序和上层应用程序的设计.最后,针对电动汽车空转运行和路面运行状态,测试CAN总线实时通讯系统可靠性.	学术文献	1
1310	基于模糊SOFM网分类的船舶电力负荷估算模型	提出了一种新的船舶电力负荷分类随机估算模型.将负荷的功率和工作概率作为分类的两项指标,利用模糊自组织特征映射(SOFM)网络对负荷进行分类,并基于分类给出了电力负荷的随机估算模型.由于分类保证了同一类中的负荷,其功率和工作概率均较接近,从而减小了因分类而导致的模型误差.给出了一个实例,其结果表明:模型精度高,计算简单,易于实现.	学术文献	1
1311	基于修正Newton迭代的MPPT方法研究	针对传统最大功率跟踪(MPPr)方法中输出效率低、跟踪响应慢、容易出现误判的问题,提出了一种基于改进Newton迭代的MPPT方法.通过修正电池片的电气参数,得到功率曲线新的I-V约束方程,在新的约束条件下,利用改进的Newton迭代法进行求解,实时地输出最大功率.仿真结果表明,与传统的电导增量法相比,该方法有效地改善了输出效率,提高了跟踪速度,在环境突变的情况下,太阳电池阵的输出仍能够迅速达到最大功率点而不会产生误判.	学术文献	1
1312	大型电力变压器硅钢片漆膜色差对铁心性能影响的研究	针对大型电力变压器制造过程中硅钢片漆膜出现的红褐色、黑色带状条纹、白斑等缺陷进行研究,分析了其产生机理并进行了相关性能试验研究,得出其对铁心性能基本无影响,可以使用.	学术文献	1
1313	基于WiMax的通信基站太阳能供电监控系统研究	电力供应的不稳定性给边远地区通信基站的运行提出了极大的挑战.为了加强基站电源系统的管理,降低运行成本,提高系统的可靠性,利用全球微波互联接入(WiMax)技术构建了远程移动基站电源监控系统.该系统的监控主体为移动基站的光伏发电系统,利用无线传感网络进行系统运行参数的采集,以WiMax网络为基础实现信号的远程传输,从而实现通信基站的在线监控功能.	学术文献	1
1314	三点比较法在风力发电系统中的应用	由于风的随机性,充分利用风能是风力发电系统的本质要求,在研究了各种MPPT算法的基础上,提出将三点比较法应用于风力发电系统,介绍了风力机运行特性和最大功率点跟踪(MPPT)的原理,分析三点比较控制算法在应用到风力发电系统中的缺点和不足,并在此基础上提出了改进型的三点比较法.采用Matlab软件进行仿真实验,仿真结果表明改进型三点比较法具有良好的收敛性和抗干扰性,同时证明了改进型的三点比较法的正确性和可行性.	学术文献	1
1315	双端反激式变换器漏感效应的研究	双端反激式变换器的变压器漏感对其馈能阶段有着很大的影响.通过建立DCM模式双端反激式变换器馈能时段的电路模型,推导出了该时段相关参数的理论计算模型.借助Matlab详细分析了漏感对馈能时段的影响,给出了实际工程设计中变压器漏感约束范围的确立办法.最后对一台4 kW的双端反激式变换器进行了测试,验证了理论的准确性.	学术文献	1
1316	220 kV母线保护动作分析及事故处理	介绍了220 kV母差保护的基本动作原理及不同的母线保护产品型号.针对特殊的母线运行方式,提出了母差保护特殊的配置方法.详细研究了220 kV母差保护在特殊故障类型环境下的动作行为,并根据不同的保护产品型号,提出了有效的解决办法.针对变电站220 kV母线跳闸的事故,分析了目前电网调度员在事故处理中所存在的误区,提出了正确的处理方法,从而为电网调度员的事故处理提供重要参考.	学术文献	1
1317	风电场输出功率异常数据识别与重构方法研究	电力大数据是电力发展的重要资源，数据来源于电力生产和电能使用的各个环节。风电运行数据是电力大数据的重要组成部分，随着风电穿透功率的增大，风电数据的采集、处理、分析对风电场运行、控制与并网研究有重要意义。然而，从风电场收集到的大量数据中通常包含异常数据点，这样的异常点给风电功率波动特性、风电功率预测等方面研究带来负面影响。分析了风电场历史运行数据中存在的异常数据的主要来源，并针对该实际问题，采用基于四分位算法的数学模型对异常数据进行识别。在数据缺失的情况下，以可用历史数据为基础，采用基于临近风电场出力模式性的方法和多点三次样条插值方法重构出完整的时间序列。算例分析给出了两种重构方法的重构效果以及各自的适应性，结果表明采用所提出的方法能够有效识别、剔除异常数据并重构缺失数据，对不同风电场有较强的通用性，具有一定的工程实用价值。	学术文献	1
1318	智能配电网自动化应用实践的几点探讨	总结近几年来配电网自动化应用的发展趋势.从馈线自动化模式与方案配置、提升配电网自动化系统的实用性、配电网自动化系统的运维管理、电网公司不同层级对配电网自动化的应用需求等方面进行了探讨.提出了因地制宜,通过合理配置不同FA模式,形成纵向分层、横向分区、全局优化、快速复电的FA配置方案.在提高自动化覆盖率、提升系统功能实用性、提高配电自动化系统的运维效率等提出了一些建设思路.对省级公司配电业务运维管理功能和电网公司总部的统一管控功能进行探讨.	学术文献	1
1319	电池储能系统的SVPWM逆变控制研究	电池储能系统是发电站中的重要组成部分,它对电网的可靠性和稳定性具有重大影响.电池储能系统通过在晚上负荷低谷区给蓄电池充电来减少白天负荷峰值需求,从而提高效率和负载因数,并且短期内能够降低电力需求的增长速度.电池储能系统并入电网需要良好的逆变技术,给出电池储能系统逆变器的数学模型及SVPWM基本原理,提出SVPWM逆变控制算法,在MATLAB/Simulink环境下建立模型进行仿真证明此方法的可行性.最后,设计出基于TMS320F2407A DSP芯片的控制电路,通过实验验证此方法的有效性与优越性.	学术文献	1
1320	有源电力滤波器远程监控的前向纠错算法	现有的有源电力滤波器(Active Power Filter,APF)存在数据存储量小、历史数据少、远程监控能力差等问题,因此,需要有效地技术手段来解决这些问题.在230 M无线数传电台组网的电力负荷管理系统基础上,提出在有源电力滤波器的控制系统中增加无线调制解调模块,通过DSP实现数字化的前向纠错算法,构建了可靠的无线远程监控系统.在无线数传电台组网的基础上,有源电力滤波器配合上位机的电力能效测评系统软件,实现了电力能效监测、无人值守运行、远程实时监控、数据动态显示、故障报警和历史数据查询等功能.实验证明,该方法可以有效地解决无线通信中信噪干扰和信号衰落问题,具有很好的检错纠错能力和较高的数据传输效率,从而对有源电力滤波器进行有效地监控,提高了供电系统的安全性能和管理水平.	学术文献	1
1321	一种UPS的数字化锁相及旁路检测和切换控制技术	本文论述了UPS的基本技术要求,提出了一种基于数字信号处理器(DSP/TMS320F240)的全数字化系统设计方案,并对其中的一些关键问题进行了分析.其中着重详细分析了数字化控制UPS锁相环的原理与性能,提出了一种用于电网电压快速检测和旁路切换控制的方案,以保证UPS能不间断对负载供电.实验结果表明,该方案设计简便、实用性强,UPS可以很好地达到性能指标的要求.	学术文献	1
1322	超级电容器及其在电力系统中的应用	超级电容器作为一种介于普通电容器与化学电池的新型储能元件,具有功率密度高、使用寿命长、工作温度范围宽、免维护、环保安全等优点,在储能领域受到了越来越多的关注.首先介绍了超级电容器的储能原理和特点,对超级电容器单体元件、组件集成技术及产业化等方面的最新研究进展进行了综述,并总结了其在电力系统中的应用研究和发展方向.	学术文献	1
1323	基于FOA算法的光伏发电MPPT仿真研究	在光伏发电系统中需要对光伏阵列的最大功率点进行跟踪控制以提高整体系统的输出功率.以光伏阵列输出非线性特性为切入点展开研究,在分析了常规算法的优缺点基础上,针对其最大功率点跟踪(MPPT)动态和稳态性能不佳等问题,提出了将果蝇优化算法(FOA)应用于光伏发电系统中.在Matlab/Simulink下进行了建模和仿真,仿真结果表明该方法能够迅速准确地跟踪光伏阵列的最大功率点,防止算法跟踪方向误判情况的发生,表现出良好的动态和稳态特性,同时也证实了算法的正确性和有效性.	学术文献	1
1324	中国能源安全及对策	随着世界能源格局的新一轮变革,能源供应和生产格局同时呈现“多极化、“多元化”局面,能源权力中心分散化越明显.作为世界能源生产、消费和贸易大国的中国,能源的安全问题面临对外贸易依存度持续走高、运输安全不确定性因素增加、能源地缘政治经济环境更复杂、能源外交等诸多挑战.本文从协调能源消费大国之间关系,加强能源进口供给多元化和油气进口基础设施建设,做好能源安全的区域战略布局,高效开发页岩气等可再生能源,推动能源价格市场化改革以及提升国际能源话语权等方面,提出了世界能源新格局下我国加强能源安全的对策.	学术文献	1
1325	直接冷却IGBT功率模块散热性能研究	电力电子设备元器件的温度是影响电力电子设备性能和可靠性的关键因素之一。在IGBT功率模块散热方面，目前的研究热点之一是在模块的设计阶段应用直接冷却技术，将散热鳍片集成在功率模块的铜基板上。这种结构使IGBT模块在安装固定时不再需要通过导热界面材料来连接模块铜基板和支撑底板，因而使模块的总热阻大大降低。本文对自主研发的二合一直接冷却IGBT功率模块进行了仿真试验研究，并对比了传统间接冷却模块的散热性能，试验结果表明直接冷却模块的热阻最高降低了33％，而且温度场分布也更加均匀。仿真结果与试验结果一致，证明了仿真模型的准确性。	学术文献	1
1326	电立方——2010上海世博会国家电网馆	"文章评述了2010上海世博会国家电网馆的场所策略和设计要素.以及这座建筑在可持续技术方面的种种实现方式.作为世博会之后唯一被永久保留的独立企业馆,国家电网馆以一种""非物质""的叙事方式.暗示了关于""电""的种种体验,"	学术文献	1
1327	轨道电路(含电码化)产品认证测试方案的优化	针对轨道电路(含电码化)产品认证测试采用的各种条件全覆盖的实验室测试方式存在效率低、成本高等问题,提出计算机仿真分析与实验室测试相结合的测试方案.以不对称高压脉冲轨道电路叠加移频电码化产品认证为例,采用MATLAB/SIMULINK仿真分析软件,对构成电气化和非电气化铁路2种电码化系统的钢轨线路、各变压器和其他设备等建立仿真模型,仿真计算各种条件下的轨道电路采用不同载频时在钢轨线路各位置的机车信号电流,寻找机车信号电流最小时对应的轨道电路工作条件,即为轨道电路产品应用的最不利条件.在该最不利条件下,分别仿真计算、室内测试空闲条件下各部位的电压和分路条件下各分路位置的机车信号电流,验证建立的仿真模型的合理性.在实验室内仅在该最不利条件下进行轨道电路产品认证测试,从而实现产品认证测试方案的优化.	学术文献	1
1328	基于有效占空比的ZVZCS全桥变换器建模与仿真	分析了零电压-零电流开关(ZVZCS)全桥脉宽调制(PWM)变换器的工作原理,引入变压器副边电压有效占空比的概念并考虑电路元件的寄生参数,在Buck变换器的PWM开关等效模型的基础上,建立了ZVZCS全桥软开关变换器的小信号等效模型,该方法通用于任何可以计算出有效占空比的全桥变换器.通过对小信号传递函数的幅频和相频特性以及开环情况下的阶跃函数的仿真分析,证明了该方法具有物理意义明确、计算简单、精确度高等特点,也揭示了ZVZCS全桥软开关变换器相对于常规Buck变换器具有更高的稳定性.	学术文献	1
1329	H桥级联型PWM整流器的原理与控制算法的研究	H桥级联型PWM整流器随着级联H桥的增多,降低了每个开关管上的耐压要求,并且该拓扑可以同时实现能量的双向流动和功率因数校正,因此适用于无输入变压器的高压大容量场合.研究了H桥级联型PWM整流器的工作原理,针对该拓扑存在的直流母线电压不平衡问题,研究了一种基于比例-积分(PI)调节器的改进控制算法,保证空载和满载条件下都能够实现电压平衡控制.最后,搭建三模块级联型H桥整流器的实验样机,实验结果表明了控制算法的有效性.	学术文献	1
1330	飞轮储能系统在光伏发电中的研究及应用	光伏发电以其取之不尽、用之不竭、绿色环保的特点而受到人们的关注,但是光伏发电具有受气候影响大,发电量不稳定,因此对电能的存储和转换提出了更高的要求.飞轮储能是一种重要的储能方式,以储能密度高、充电时间短、抗过充放电能力强、能量转换效率高、对环境要求较少等优点,在航天、交通、电力等方面展现出很好的应用前景.将飞轮储能技术应用到光伏发电中,可以减少光伏发电输出功率的随机性和波动性对电网和用户带来的影响,从而保证电力系统的运行稳定和用户的供电质量.	学术文献	1
1331	并网型户用太阳能光伏发电监控系统的设计	根据并网型户用太阳能光伏发电的实际需求,考虑了逆变器并联可能对系统带来的影响,介绍了并网型户用太阳能光伏发电监控系统的组成、通信及监控终端软硬件的设计,深入分析了基于DSP和CAN总线进行光伏发电系统监控的可行性、必要性,成功实现了对多台逆变器进行监控,并给出了实例.经测试该方案运行稳定,提供了简洁、友好的人机交互界面,满足了系统的设计要求.	学术文献	1
1332	农电系统谐波电流检测及仿真环节的研究	准确、快速地检测农电系统电流的谐波成分是保证滤波器具备良好工作性能的关键.采用同步旋转park变换的d-q法对并联混合有源滤波器的谐波电流进行了检测,并进行了仿真分析.该方法不仅应用于三相平衡系统的谐波检测,也适合于电网电压有畸变和不对称情况下的检测.经实验和仿真,验证了该方法的准确性和实时性.	学术文献	1
1333	改进型无变压器光伏并网逆变器的仿真研究	研究了一种改进型单相无变压器光伏并网逆变系统.在分析传统全桥拓扑结构的基础上,提出了一种改进型拓扑结构,对其共模电流进行了详细的分析和研究,并做了仿真实验研究.通过对改进型拓扑结构并网逆变器系统的仿真实验,实现了并网的基本要求,验证了改进型拓扑的正确性和可行性.	学术文献	1
1334	应用于单相光伏发电系统的孤岛效应检测方法	针对单相光伏并网发电系统中的孤岛效应及其危害,介绍了几种常见的主动式和被动式的检测方法.分析了这几种方法的优缺点,提出并设计了输出电能变动法来实现孤岛效应的检测与防止.在MATLAB 7仿真环境下进行建模和仿真,仿真结果表明采用输出电能变动法能很好地检测出孤岛效应的产生,从而有效地实现反孤岛.	学术文献	1
1335	支撑风力发电的需求响应匹配分析研究	定位能够与风力发电的波动性、反调峰性等特征相协调的用户侧资源,以更多地吸纳风力发电,增强风力发电的经济性,提出一种需求响应与风力发电的匹配分析模型.模型采用频域互谱分析的方法,对风力发电曲线与用户需求曲线的频域波动特征进行比对.通过比对风电发电序列与用户用电负荷序列互谱密度函数中的相干谱和相位谱,能够甄别出匹配风力发电的需求响应目标用户群体.最后,实例分析结果表明该模型能便捷、有效地定位与风力发电周期波动共变性最接近的电力用户资源,以积极促进风力发电的经济消纳.	学术文献	1
1336	虚拟技术在变压器冲击试验中的应用研究	针对如何有效及时地发现即将投入电网运行以及正在电网中运行的变压器所存在的绝缘缺陷,减少此类故障或事故的发生,避免变压器绝缘问题所导致的灾害,基于虚拟仪器技术平台设计了一种具有集成高压示波器、高速记录仪、脉冲峰值表等专用仪器仪表功能的标准变压器冲击试验测试系统,该系统装置具有强大的数值分析和记录功能.通过对所作的冲击试验研究结果分析,该试验装置能够及时发现变压器层间、匝间和主绝缘存在的绝缘缺陷,从而可以避免因变压器绝缘缺陷所带来的危害.	学术文献	1
1337	基于定位有序树和模糊集评价的配电网故障恢复	为快速恢复非故障失电区域的供电,提出了一种基于定位有序树搜索和模糊集评价的配电网故障后快速供电恢复算法.利用定位有序树,对配电网实时拓扑结构进行分析,通过网络拓扑简化,快速形成满足系统电流、电压约束的候选恢复方案集;然后基于模糊集技术针对开关开合次数、未失电区域负荷的转移量、馈线容量裕度和最大电压降四个指标对各候选集方案进行评估,找出最优解,为运行人员选择最理想的恢复方案提供辅助决策.算例仿真验证了所提故障恢复算法的有效性.	学术文献	1
1338	移相全桥ZVS变换器的优化及参数设计	针对移相全桥ZVS变换器实际电路参数选取困难问题，简要介绍了其工作原理并以工程计算方法详细设计了谐振电感、隔直电容、高频变压器、滤波电感电容等主电路关键元件参数。以此参数研制了一台48 V/1 kW，50 kHz的样机，经测试表明该变换器能在30%及以上负载范围内实现零电压开关，纹波小于2%，30%负载时效率达到74%，60%及以上负载时效率达到85%以上，证明了参数设计的合理性。	学术文献	1
1339	风光互补技术及高亮LED系统在公路隧道照明中的应用	针对中短隧道照明设计中缺少供电来源的难题,采用风光互补技术太阳能供电系统,合理利用现有资源,保障隧道机电建设及运营中正常照明.该系统通过结合风光混合发电技术,利用太阳能光伏发电,对隧道内的高亮LED照明系统进行供电.这2套系统相互结合,无需直流向交流转化,从而大大节省了能源损失；并通过合理的改良设计,对蓄电池充放电模块和高亮LED外围电路节能深入研究,改变传统电能转化中的能量损失和照明光转换率.确保蓄电池长时间放电和高亮LED照明系统的低能损耗,即使在恶劣环境下整套系统也能安全稳定运转.系统对现有的太阳能供电关键技术进行改良和工程细节微调,同时对灯具布局进行调整,提高整个照明系统的工作时间,真正达到经济节能的目的.	学术文献	1
1340	基于PWM技术的X荧光仪稳压电源设计	介绍了一种基于脉宽调制(PWM)技术的高压稳压电源,主要用于闪烁、正比探测器的高压偏置源.在所制作的PCB板上,采用集成电路方案,由PWM集成控制器TL494产生矩形波控制信号,选用变压器隔离正激式变换器拓扑.经过试验测试,输出高压1000V时,输出电压稳定度小于4.9%、纹波小于400mV.电源性能稳定可靠,可用于便携式X荧光分析仪探测器的高压偏置源.	学术文献	1
1341	单相变压器的直流偏磁励磁电流问题及其对保护的影响分析	直流偏磁将使变压器励磁电流发生半个周波的畸变,产生大量的偶数次和奇数次谐波.为研究直流偏磁对变压器及其保护设备的影响,利用PSCAD/EMTDC软件建立系统模型,仿真了某实际电网单相750 kV变压器在直流偏磁时的励磁电流变化情况,研究了直流入侵导致的变压器励磁电流畸变、谐波分布、励磁电流峰值与直流偏磁的关系.同时还分析了在谐波影响下变压器保护的性能,定量计算了励磁电流畸变所造成的变压器损耗.	学术文献	1
1342	新疆电网风电出力波动对系统运行的影响分析	合理、准确地评估风电对电力系统运行的影响是大规模开发风电之前必须要做的工作.根据新疆电网2008、2009年详细的负荷及风电出力数据,利用Matlab与Excel软件编制数据处理程序,从风电接入系统后引起的剩余负荷(除风电外其它能源发电机组承担的负荷)峰谷差及波动大小的变化两方面分析了直调风电与达坂城风电场等几个典型风电场对系统运行的影响,所得结论可为电力系统的运行调度及规划提供依据及参考.	学术文献	1
1343	大型风力发电机叶片在三维旋转状态下的气动特性分析	为了更准确地研究风力发电机在三维旋转状态下的动态失速特性,分析其气动性能,建立风力机叶片和轮毂的三维气动模型,采用计算流体力学方法,对叶片在三维旋转状态下的气动特性进行了模拟,得到叶片周围流场分布状况.分析结果表明相对于无旋转状态,三维旋转状态下,叶片表面气流有沿叶展方向的运动,改变了叶片表面压力分布,致使气流流动分离延迟,导致叶片出现失速延迟的现象,提高了叶片从风中获得能量的能力.	学术文献	1
1344	大亚湾核电站实施18个月换料项目的可行性研究	介绍大亚湾核电站实施18个月换料的可行性研究工作的内容、步骤和主要成果,包括目标确定、效益成本评价,电网需求调查、风险分析,技术指标.	学术文献	1
1345	一种面向电力无线专网的虚拟资源优化分配机制	为了有效地保证智能电网中业务的隔离性和解决智能电网无线资源高效分配问题,该文借助网络虚拟化技术,提出一种面向电力无线虚拟专网的资源优化分配机制.首先,根据电力无线专网的特点,提出电力无线专网虚拟化系统模型,并通过建立网络模型抽象物理无线资源,实现资源共享;然后,综合网络成本、利润、业务隔离性约束、回程容量约束、QoS约束等因素,提出配用电接入网无线资源分配模型,且设计一种禁忌搜索的算法,在满足业务隔离和业务QoS要求的情况下,解决了配用电无线专网最优化虚拟资源分配.仿真实验表明,该文提出的基于禁忌搜索的电力无线虚拟专网资源优化分配机制,在满足业务QoS要求的情况下,降低了基站能耗,并提高了网络运行的经济效益.	学术文献	1
1346	电力电子电路故障的小波分形检测方法	根据电力电子装置故障产生的信号表现的奇异性,提出了一种基于小波分析的电力电子开路故障的小波分行检测方法.以三相桥式整流电路的开路故障为研究对象,将各类故障的电压输出波形进行多尺度分解,然后利用改进的关联维数计算方法计算不同故障状态下的关联维数,来刻画不同故障对应的不规则程度判断故障的类型,通过判断出现奇异性的时机判断具体器件的开路故障.最后给出故障诊断的算法,仿真结果表明了该方法的有效性.	学术文献	1
1347	基于小波变换的谐波电流监测及线损分析	针对谐波电流带来的电网损耗问题，提出了利用小波变换和FFT进行谐波电流检测及电网损耗分析的综合监测方法。基于小波变换的多分辨率分析方法，对电网电流谐波进行了检测，并将基波信号和谐波信号分离，利用傅里叶变换方法，得到低频部分中稳态谐波的频谱信息；根据各谐波分量的幅值，计算电网电流畸变率、功率因数以及造成的线路功率损耗，实现对谐波电流的监测。结果表明，随着低频谐波电流幅值的减小，电流畸变以及造成的功率损耗将会明显降低；随着电流谐波成分的增加，将会导致电网功率损耗增加。该研究为电力系统电能质量监测以及谐波治理提供了理论基础。	学术文献	1
1348	基于WinCC的变压器冷却监控系统设计	传统的大型油浸式变压器冷却系统控制一般采用各种继电器、接触器、开关元器件等来实现。针对此方式存在的控制回路复杂、可靠性低、维护工作量大等问题。提出了一种基于WinCC组态软件的变压器冷却监控系统设计方案，系统由变频器、可编程控制器、上位计算机等组成。该系统在华北某变电站进行了试运行，其降温效果明显，大大提高了变压器系统运行的稳定性，减少了系统的维护量，同时也提高了工厂自动化管理的水平。对变压器安全、可靠运行有重要的现实意义。	学术文献	1
